"STYLE#    ","COLOR                                             ","GROUP ALIKE","OOO       ","OO        ","0         ","2         ","4         ","6         ","8         ","10        ","12        ","14        ","16        ","18        ","20        ","22        ","24        ","26        ","28        ","30        ","32        ","LIST PRICE","ORIG LIST PRICE","SEASON","CURR SEASON"
"27759     ","GOLD                                              ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","184.00    ","184.00         ","F24   ","F24        "
"27760     ","BRONZE                                            ","AL         ","0         ","0         ","0         ","0         ","1         ","2         ","3         ","2         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","214.00    ","214.00         ","F24   ","F24        "
"27760     ","FOREST GREEN                                      ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","214.00    ","214.00         ","F24   ","F24        "
"27762     ","GOLD                                              ","ST         ","0         ","0         ","0         ","1         ","2         ","2         ","2         ","1         ","2         ","2         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","164.00    ","164.00         ","F24   ","F24        "
"27762     ","DARK MAUVE                                        ","ST         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","2         ","2         ","2         ","2         ","2         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","164.00    ","164.00         ","F24   ","F24        "
"27763     ","BLACK CHERRY                                      ","HL         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","1         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","184.00    ","184.00         ","F24   ","F24        "
"27763     ","SAND-SILVER                                       ","HL         ","0         ","0         ","0         ","0         ","1         ","2         ","1         ","1         ","0         ","2         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","184.00    ","184.00         ","F24   ","F24        "
"27767     ","BLACK                                             ","ST         ","0         ","0         ","0         ","0         ","1         ","2         ","2         ","2         ","2         ","3         ","2         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","174.00    ","174.00         ","F24   ","F24        "
"27767     ","ROSE GOLD                                         ","ST         ","0         ","0         ","0         ","0         ","1         ","2         ","2         ","1         ","2         ","1         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","174.00    ","174.00         ","F24   ","F24        "
"27768     ","BLACK                                             ","JS         ","0         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","1         ","2         ","2         ","3         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","224.00    ","224.00         ","F24   ","F24        "
"27770     ","NAVY                                              ","ST         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","2         ","2         ","5         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F24   ","F24        "
"27771     ","NAVY                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","1         ","3         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","184.00    ","184.00         ","F24   ","F24        "
"27771     ","WINE                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","1         ","3         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","184.00    ","184.00         ","F24   ","F24        "
"27772     ","MIDNIGHT                                          ","ST         ","0         ","0         ","0         ","1         ","0         ","3         ","2         ","3         ","3         ","2         ","3         ","3         ","3         ","3         ","2         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","F24   ","F24        "
"27774     ","NAVY                                              ","ME         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","2         ","2         ","2         ","3         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","124.00    ","124.00         ","F24   ","F24        "
"27774     ","BURGUNDY                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","1         ","0         ","2         ","1         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","124.00    ","124.00         ","F24   ","F24        "
"27777     ","NAVY                                              ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","0         ","1         ","3         ","1         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","F25   ","F25        "
"27777     ","GLACIER BLUE                                      ","ME         ","0         ","0         ","0         ","0         ","1         ","3         ","1         ","3         ","1         ","0         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","F25   ","F25        "
"27778     ","MIDNIGHT                                          ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","F25   ","F25        "
"27782     ","NAVY                                              ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","3         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F25   ","F25        "
"27782     ","ROSEWOOD                                          ","ME         ","0         ","0         ","0         ","0         ","2         ","0         ","1         ","3         ","0         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F25   ","F25        "
"27782     ","EGGPLANT                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","2         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F25   ","F25        "
"27786     ","NAVY                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","248.00    ","248.00         ","F25   ","F25        "
"27787     ","LATTE                                             ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","3         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27788     ","NAVY-SAND                                         ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","285.00    ","285.00         ","F25   ","F25        "
"27789     ","ROSEWOOD                                          ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","F25   ","F25        "
"27789     ","NAVY-CHARCOAL                                     ","ST         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","1         ","1         ","1         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","F25   ","F25        "
"27794     ","VERDIGRIS                                         ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","210.00    ","210.00         ","F25   ","F25        "
"27794     ","FRENCH PINK                                       ","ME         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","1         ","1         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","210.00    ","210.00         ","F25   ","F25        "
"27799     ","SILVER/LILAC                                      ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","239.00    ","239.00         ","F25   ","F25        "
"27801     ","GUNMETAL                                          ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","235.00    ","235.00         ","F25   ","F25        "
"27801     ","BLACK CHERRY                                      ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","235.00    ","235.00         ","F25   ","F25        "
"27802     ","EGGPLANT                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","3         ","0         ","1         ","1         ","2         ","2         ","3         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","F25   ","F25        "
"27802     ","CELADON                                           ","ME         ","0         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","3         ","3         ","3         ","1         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","F25   ","F25        "
"27804     ","SEA GLASS-GOLD                                    ","AL         ","0         ","0         ","0         ","0         ","0         ","1         ","3         ","2         ","2         ","2         ","3         ","1         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","239.00    ","239.00         ","F25   ","F25        "
"27804     ","IVORY-GOLD                                        ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","239.00    ","239.00         ","F25   ","F25        "
"27806     ","CHARCOAL                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","1         ","3         ","1         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F25   ","F25        "
"27806     ","HONEYDEW                                          ","ME         ","0         ","0         ","0         ","0         ","2         ","2         ","1         ","2         ","2         ","2         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F25   ","F25        "
"27809     ","MINT-SILVER                                       ","AL         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","224.00    ","224.00         ","F25   ","F25        "
"27812     ","DARK SAGE                                         ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","1         ","3         ","1         ","2         ","1         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","195.00    ","195.00         ","F25   ","F25        "
"27812     ","ICELANDIC BLUE                                    ","ST         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","1         ","1         ","3         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","195.00    ","195.00         ","F25   ","F25        "
"27818     ","BLACK                                             ","ME         ","0         ","0         ","0         ","0         ","1         ","1         ","2         ","1         ","2         ","2         ","2         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","230.00    ","230.00         ","F25   ","F25        "
"27818     ","VERDIGRIS                                         ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","3         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","230.00    ","230.00         ","F25   ","F25        "
"27818     ","FRENCH PINK                                       ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","0         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","230.00    ","230.00         ","F25   ","F25        "
"27819     ","ROSEWOOD                                          ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","170.00    ","170.00         ","F25   ","F25        "
"27821     ","SULTRY BLUSH                                      ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","2         ","2         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","248.00    ","248.00         ","F25   ","F25        "
"27822     ","CHARCOAL                                          ","ME         ","0         ","0         ","0         ","0         ","1         ","1         ","3         ","1         ","4         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27822     ","ROSEWOOD                                          ","ME         ","0         ","0         ","0         ","0         ","1         ","1         ","4         ","3         ","1         ","1         ","3         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27823     ","CASHMERE ROSE                                     ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","239.00    ","239.00         ","F25   ","F25        "
"27823     ","GREY                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","239.00    ","239.00         ","F25   ","F25        "
"27824     ","LILAC GREY-SILVER                                 ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","275.00    ","275.00         ","F25   ","F25        "
"27826     ","BURGUNDY                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","2         ","1         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","170.00    ","170.00         ","F25   ","F25        "
"27826     ","MIDNIGHT                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","170.00    ","170.00         ","F25   ","F25        "
"27826     ","LILAC GREY                                        ","ME         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","2         ","2         ","1         ","3         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","170.00    ","170.00         ","F25   ","F25        "
"27827     ","MIDNIGHT                                          ","ME         ","0         ","0         ","0         ","0         ","1         ","1         ","2         ","2         ","2         ","1         ","2         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","170.00    ","170.00         ","F25   ","F25        "
"27827     ","LILAC GREY                                        ","ME         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","1         ","3         ","2         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","170.00    ","170.00         ","F25   ","F25        "
"27828     ","WINE                                              ","AL         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","2         ","1         ","2         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27828     ","EGGPLANT                                          ","AL         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","2         ","1         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27828     ","CELADON                                           ","AL         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27828     ","LAVENDER VIOLET                                   ","AL         ","0         ","0         ","0         ","0         ","2         ","3         ","2         ","2         ","3         ","1         ","1         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27829     ","LIGHT TAUPE                                       ","ME         ","0         ","0         ","0         ","0         ","1         ","1         ","2         ","3         ","2         ","1         ","2         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","210.00    ","210.00         ","F25   ","F25        "
"27829     ","STORM CLOUD                                       ","ME         ","0         ","0         ","0         ","0         ","1         ","2         ","0         ","2         ","2         ","2         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","210.00    ","210.00         ","F25   ","F25        "
"27832     ","NAVY-FUCHSIA                                      ","ME         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","1         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","210.00    ","210.00         ","F25   ","F25        "
"27833     ","NAVY-FUCHSIA                                      ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","210.00    ","210.00         ","F25   ","F25        "
"27836     ","CASSIS (ANTIQUE ROSE)                             ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","2         ","1         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","228.00    ","228.00         ","F25   ","F25        "
"27836     ","ESPRESSO                                          ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","228.00    ","228.00         ","F25   ","F25        "
"27838     ","SAND                                              ","ME         ","0         ","0         ","0         ","0         ","1         ","2         ","0         ","1         ","3         ","1         ","1         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27838     ","EGGPLANT                                          ","ME         ","0         ","0         ","0         ","0         ","1         ","3         ","2         ","1         ","2         ","3         ","1         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27838     ","LILAC GREY                                        ","ME         ","0         ","0         ","0         ","0         ","3         ","2         ","3         ","1         ","3         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27842     ","HEATHER                                           ","AL         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","1         ","0         ","1         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","248.00    ","248.00         ","F25   ","F25        "
"27844     ","CAPPUCCINO                                        ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","1         ","0         ","3         ","2         ","1         ","1         ","0         ","1         ","1         ","0         ","0         ","194.00    ","194.00         ","F25   ","F25        "
"27846     ","FRENCH BLUE-SILVER                                ","ST         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","F25   ","F25        "
"27848     ","CHAMPAGNE-BLUSH                                   ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","1         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","328.00    ","328.00         ","F25   ","F25        "
"27857     ","NAVY                                              ","ST         ","0         ","0         ","0         ","1         ","1         ","0         ","2         ","2         ","0         ","2         ","2         ","1         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","195.00    ","195.00         ","F25   ","F25        "
"27857     ","BURGUNDY                                          ","ST         ","0         ","0         ","0         ","0         ","1         ","4         ","1         ","3         ","3         ","1         ","3         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","195.00    ","195.00         ","F25   ","F25        "
"27858     ","BLACK-RED                                         ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","3         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","249.00    ","249.00         ","F25   ","F25        "
"27859     ","BURGUNDY                                          ","AL         ","0         ","0         ","0         ","0         ","1         ","1         ","2         ","1         ","0         ","2         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27859     ","LILAC GREY                                        ","AL         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","0         ","0         ","3         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27862     ","BLACK-RED                                         ","AL         ","0         ","0         ","0         ","0         ","2         ","3         ","0         ","0         ","0         ","2         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","F25   ","F25        "
"27863     ","CHARCOAL                                          ","ST         ","0         ","0         ","0         ","0         ","1         ","1         ","2         ","0         ","0         ","1         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27863     ","BURGUNDY                                          ","ST         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","2         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27871     ","BLACK-SHADOW GREY                                 ","ME         ","0         ","0         ","0         ","0         ","0         ","2         ","2         ","2         ","2         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","F25   ","F25        "
"27876     ","BLACK-SHADOW GREY                                 ","ST         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","4         ","1         ","4         ","1         ","3         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","264.00    ","264.00         ","F25   ","F25        "
"27877     ","BLACK-IVORY                                       ","ME         ","0         ","0         ","0         ","0         ","1         ","2         ","2         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","178.00    ","178.00         ","F25   ","F25        "
"27878     ","BLACK                                             ","ME         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","1         ","2         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","218.00    ","218.00         ","F25   ","F25        "
"29292     ","BLACK                                             ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29292     ","TEAL                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29292     ","PLUM                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","3         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29292     ","BERRY                                             ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","4         ","3         ","0         ","0         ","0         ","1         ","2         ","3         ","0         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29292     ","EGGPLANT                                          ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29292     ","BLUE CORAL                                        ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29292     ","PEARL PINK                                        ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","129.00    ","154.00         ","F09   ","F19        "
"29953     ","BLACK                                             ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","3         ","4         ","6         ","3         ","2         ","0         ","2         ","4         ","0         ","1         ","0         ","1         ","0         ","189.00    ","189.00         ","F03   ","F19        "
"29953     ","POWDER BLUE                                       ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","3         ","3         ","0         ","0         ","3         ","0         ","2         ","3         ","1         ","2         ","0         ","0         ","0         ","189.00    ","189.00         ","F03   ","F19        "
"29953     ","PEACH                                             ","ST         ","0         ","0         ","0         ","0         ","5         ","3         ","6         ","7         ","6         ","3         ","0         ","0         ","4         ","0         ","0         ","3         ","3         ","0         ","0         ","189.00    ","189.00         ","F03   ","F19        "
"29953     ","HYDRANGEA                                         ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","4         ","4         ","5         ","3         ","4         ","1         ","0         ","0         ","1         ","0         ","189.00    ","189.00         ","F03   ","F19        "
"29953     ","HEATHER                                           ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","189.00    ","189.00         ","F03   ","F19        "
"30003     ","PINK                                              ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","184.00    ","184.00         ","F25   ","F25        "
"30007     ","PINK                                              ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","134.00    ","134.00         ","F25   ","F25        "
"30009     ","PINK                                              ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","139.00    ","139.00         ","F25   ","F25        "
"30009     ","BLUE-WHITE ROSE                                   ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","139.00    ","139.00         ","F25   ","F25        "
"30012     ","PURPLE HAZE                                       ","ME         ","1         ","2         ","1         ","5         ","5         ","4         ","0         ","0         ","1         ","2         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","159.00    ","159.00         ","F25   ","F25        "
"30013     ","PINK                                              ","AL         ","0         ","0         ","1         ","0         ","2         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","149.00    ","149.00         ","F25   ","F25        "
"30017     ","PINK                                              ","AL         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","1         ","1         ","3         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","164.00    ","164.00         ","F25   ","F25        "
"30018     ","LILAC                                             ","AL         ","0         ","0         ","0         ","2         ","2         ","0         ","1         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","69.00     ","69.00          ","F25   ","F25        "
"30018     ","MIDNIGHT                                          ","AL         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","69.00     ","69.00          ","F25   ","F25        "
"30018     ","FRENCH PINK                                       ","AL         ","1         ","0         ","1         ","0         ","2         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","69.00     ","69.00          ","F25   ","F25        "
"30019     ","PINK                                              ","AL         ","1         ","0         ","2         ","0         ","2         ","1         ","2         ","0         ","2         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","119.00    ","119.00         ","F25   ","F25        "
"30019     ","BLUE-WHITE ROSE                                   ","AL         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","119.00    ","119.00         ","F25   ","F25        "
"30021     ","PINK                                              ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","149.00    ","149.00         ","F25   ","F25        "
"30021     ","BLUE-WHITE ROSE                                   ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","149.00    ","149.00         ","F25   ","F25        "
"30023     ","ROSE QUARTZ                                       ","AL         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","149.00    ","149.00         ","F25   ","F25        "
"30031     ","PINK                                              ","ST         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","134.00    ","134.00         ","F25   ","F25        "
"30037     ","RED                                               ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","159.00    ","159.00         ","F25   ","F25        "
