"ID","Handle","Title","Vendor","Variant ID","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Inventory Qty"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789299429","Color","Teal","Size","4","9952Teal-04","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789332197","Color","Teal","Size","6","9952Teal-06","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789364965","Color","Teal","Size","8","9952Teal-08","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789397733","Color","Teal","Size","10","9952Teal-10","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789430501","Color","Teal","Size","12","9952Teal-12","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789463269","Color","Teal","Size","14","9952Teal-14","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789561573","Color","Teal","Size","16","9952Teal-16","0"
"8330226565349","lara-9952-beaded-strapless-gown-with-slit","Beaded Strapless Dress with Slit","Lara","44192789594341","Color","Teal","Size","18","9952Teal-18","1"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613568954597","Color","Black","Size","00","9953Black-00","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790610149","Color","Black","Size","0","9953Black-0","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790642917","Color","Black","Size","2","9953Black-02","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790675685","Color","Black","Size","4","9953Black-04","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790708453","Color","Black","Size","6","9953Black-06","1"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790741221","Color","Black","Size","8","9953Black-08","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790773989","Color","Black","Size","10","9953Black-10","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790806757","Color","Black","Size","12","9953Black-12","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790839525","Color","Black","Size","14","9953Black-14","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790872293","Color","Black","Size","16","9953Black-16","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44192790905061","Color","Black","Size","18","9953Black-18","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613568987365","Color","Sapphire","Size","00","9953Sapphire-00","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613564956901","Color","Sapphire","Size","0","9953Sapphire-0","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613564989669","Color","Sapphire","Size","2","9953Sapphire-02","4"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565022437","Color","Sapphire","Size","4","9953Sapphire-04","6"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565055205","Color","Sapphire","Size","6","9953Sapphire-06","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565087973","Color","Sapphire","Size","8","9953Sapphire-08","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565120741","Color","Sapphire","Size","10","9953Sapphire-10","2"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565153509","Color","Sapphire","Size","12","9953Sapphire-12","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565186277","Color","Sapphire","Size","14","9953Sapphire-14","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565219045","Color","Sapphire","Size","16","9953Sapphire-16","2"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44613565251813","Color","Sapphire","Size","18","9953Sapphire-18","1"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343637221","Color","Emerald","Size","00","9953Emerald-X0","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343669989","Color","Emerald","Size","0","9953Emerald-0","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343702757","Color","Emerald","Size","2","9953Emerald-02","2"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343768293","Color","Emerald","Size","4","9953Emerald-04","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343801061","Color","Emerald","Size","6","9953Emerald-06","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343866597","Color","Emerald","Size","8","9953Emerald-08","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343899365","Color","Emerald","Size","10","9953Emerald-10","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343932133","Color","Emerald","Size","12","9953Emerald-12","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343964901","Color","Emerald","Size","14","9953Emerald-14","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826343997669","Color","Emerald","Size","16","9953Emerald-16","2"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","44826344390885","Color","Emerald","Size","18","9953Emerald-18","3"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734653157","Color","Silver","Size","00","9953Silver-X0","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734685925","Color","Silver","Size","0","9953Silver-0","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734718693","Color","Silver","Size","2","9953Silver-02","1"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734751461","Color","Silver","Size","4","9953Silver-04","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734784229","Color","Silver","Size","6","9953Silver-06","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734816997","Color","Silver","Size","8","9953Silver-08","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734849765","Color","Silver","Size","10","9953Silver-10","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734882533","Color","Silver","Size","12","9953Silver-12","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734915301","Color","Silver","Size","14","9953Silver-14","1"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734948069","Color","Silver","Size","16","9953Silver-16","0"
"8330227024101","lara-9953-beaded-strapless-dress-with-slit","Embellished Strapless Gown with Slit","Lara","46255734980837","Color","Silver","Size","18","9953Silver-18","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","47333358797029","Color","Emerald","Size","00","9957Emerald-X0","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791429349","Color","Emerald","Size","0","9957Emerald-0","1"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791462117","Color","Emerald","Size","2","9957Emerald-02","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791494885","Color","Emerald","Size","4","9957Emerald-04","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791527653","Color","Emerald","Size","6","9957Emerald-06","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791560421","Color","Emerald","Size","8","9957Emerald-08","1"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791593189","Color","Emerald","Size","10","9957Emerald-10","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791625957","Color","Emerald","Size","12","9957Emerald-12","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791658725","Color","Emerald","Size","14","9957Emerald-14","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","47333358829797","Color","Periwinkle","Size","00","9957Periwinkle-X0","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791757029","Color","Periwinkle","Size","0","9957Periwinkle-0","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791789797","Color","Periwinkle","Size","2","9957Periwinkle-02","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791822565","Color","Periwinkle","Size","4","9957Periwinkle-04","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791855333","Color","Periwinkle","Size","6","9957Periwinkle-06","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791888101","Color","Periwinkle","Size","8","9957Periwinkle-08","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791920869","Color","Periwinkle","Size","10","9957Periwinkle-10","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791953637","Color","Periwinkle","Size","12","9957Periwinkle-12","0"
"8330227450085","lara-9957-cutout-beaded-gown-with-fringes","Cutout Beaded Gown with Fringes","Lara","44192791986405","Color","Periwinkle","Size","14","9957Periwinkle-14","1"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793297125","Color","Purple","Size","00","9958Purple-00","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792084709","Color","Purple","Size","0","9958Purple-0","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792117477","Color","Purple","Size","2","9958Purple-02","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792150245","Color","Purple","Size","4","9958Purple-04","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792183013","Color","Purple","Size","6","9958Purple-06","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792215781","Color","Purple","Size","8","9958Purple-08","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792248549","Color","Purple","Size","10","9958Purple-10","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792281317","Color","Purple","Size","12","9958Purple-12","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192792314085","Color","Purple","Size","14","9958Purple-14","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793329893","Color","Mint/Silver","Size","00","9958MintSilver-00","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793362661","Color","Mint/Silver","Size","0","9958MintSilver-0","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793395429","Color","Mint/Silver","Size","2","9958MintSilver-02","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793428197","Color","Mint/Silver","Size","4","9958MintSilver-04","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793460965","Color","Mint/Silver","Size","6","9958MintSilver-06","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793493733","Color","Mint/Silver","Size","8","9958MintSilver-08","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793526501","Color","Mint/Silver","Size","10","9958MintSilver-10","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793559269","Color","Mint/Silver","Size","12","9958MintSilver-12","0"
"8330227613925","lara-9958-beaded-dress-with-low-back","Beaded Dress with Low Back","Lara","44192793592037","Color","Mint/Silver","Size","14","9958MintSilver-14","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797556965","Color","Cashmere","Size","0","9959Cashmere-0","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797589733","Color","Cashmere","Size","2","9959Cashmere-02","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797622501","Color","Cashmere","Size","4","9959Cashmere-04","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797655269","Color","Cashmere","Size","6","9959Cashmere-06","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797688037","Color","Cashmere","Size","8","9959Cashmere-08","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797720805","Color","Cashmere","Size","10","9959Cashmere-10","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797753573","Color","Cashmere","Size","12","9959Cashmere-12","0"
"8330229350629","lara-9959-embellished-gown-with-slit-and-low-back","Embellished Gown with Slit And Low Back","Lara","44192797786341","Color","Cashmere","Size","14","9959Cashmere-14","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799195365","Color","Black","Size","00","9960Black-00","3"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799228133","Color","Black","Size","0","9960Black-0","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799260901","Color","Black","Size","2","9960Black-02","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799293669","Color","Black","Size","4","9960Black-04","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799326437","Color","Black","Size","6","9960Black-06","6"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799359205","Color","Black","Size","8","9960Black-08","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799391973","Color","Black","Size","10","9960Black-10","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799424741","Color","Black","Size","12","9960Black-12","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799457509","Color","Black","Size","14","9960Black-14","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799490277","Color","Black","Size","16","9960Black-16","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800080101","Color","Black","Size","18","9960Black-18","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800112869","Color","Black","Size","20","9960Black-20","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799523045","Color","Periwinkle","Size","00","9960Periwinkle-00","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799555813","Color","Periwinkle","Size","0","9960Periwinkle-0","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799588581","Color","Periwinkle","Size","2","9960Periwinkle-02","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799621349","Color","Periwinkle","Size","4","9960Periwinkle-04","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799654117","Color","Periwinkle","Size","6","9960Periwinkle-06","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799686885","Color","Periwinkle","Size","8","9960Periwinkle-08","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799719653","Color","Periwinkle","Size","10","9960Periwinkle-10","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799752421","Color","Periwinkle","Size","12","9960Periwinkle-12","3"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799785189","Color","Periwinkle","Size","14","9960Periwinkle-14","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192799817957","Color","Periwinkle","Size","16","9960Periwinkle-16","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800145637","Color","Periwinkle","Size","18","9960Periwinkle-18","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800178405","Color","Periwinkle","Size","20","9960Periwinkle-20","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800211173","Color","Lemon","Size","00","9960Lemon-00","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800243941","Color","Lemon","Size","0","9960Lemon-0","3"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800276709","Color","Lemon","Size","2","9960Lemon-02","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800309477","Color","Lemon","Size","4","9960Lemon-04","9"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800342245","Color","Lemon","Size","6","9960Lemon-06","6"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800375013","Color","Lemon","Size","8","9960Lemon-08","6"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800407781","Color","Lemon","Size","10","9960Lemon-10","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800440549","Color","Lemon","Size","12","9960Lemon-12","5"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800473317","Color","Lemon","Size","14","9960Lemon-14","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800506085","Color","Lemon","Size","16","9960Lemon-16","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800538853","Color","Lemon","Size","18","9960Lemon-18","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","44192800571621","Color","Lemon","Size","20","9960Lemon-20","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255737897189","Color","Red","Size","00","9960Red-X0","1"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255737929957","Color","Red","Size","0","9960Red-0","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255737962725","Color","Red","Size","2","9960Red-02","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255737995493","Color","Red","Size","4","9960Red-04","6"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738028261","Color","Red","Size","6","9960Red-06","4"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738061029","Color","Red","Size","8","9960Red-08","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738093797","Color","Red","Size","10","9960Red-10","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738126565","Color","Red","Size","12","9960Red-12","3"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738159333","Color","Red","Size","14","9960Red-14","3"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738192101","Color","Red","Size","16","9960Red-16","2"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738224869","Color","Red","Size","18","9960Red-18","0"
"8330229874917","lara-9960-elegant-corset-gown-with-slit","Elegant Corset Gown with Slit","Lara","46255738257637","Color","Red","Size","20","9960Red-20","0"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44762521043173","Color","Blue Iris","Size","00","9961BlueIris-X0","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510490341","Color","Blue Iris","Size","0","9961BlueIris-0","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510523109","Color","Blue Iris","Size","2","9961BlueIris-02","3"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510555877","Color","Blue Iris","Size","4","9961BlueIris-04","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510588645","Color","Blue Iris","Size","6","9961BlueIris-06","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510621413","Color","Blue Iris","Size","8","9961BlueIris-08","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510654181","Color","Blue Iris","Size","10","9961BlueIris-10","3"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510686949","Color","Blue Iris","Size","12","9961BlueIris-12","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510719717","Color","Blue Iris","Size","14","9961BlueIris-14","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510752485","Color","Blue Iris","Size","16","9961BlueIris-16","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193513767141","Color","Blue Iris","Size","18","9961BlueIris-18","0"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510785253","Color","Mint","Size","0","9961Mint-0","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510818021","Color","Mint","Size","2","9961Mint-02","3"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510850789","Color","Mint","Size","4","9961Mint-04","4"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510883557","Color","Mint","Size","6","9961Mint-06","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510916325","Color","Mint","Size","8","9961Mint-08","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510949093","Color","Mint","Size","10","9961Mint-10","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193510981861","Color","Mint","Size","12","9961Mint-12","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511014629","Color","Mint","Size","14","9961Mint-14","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511047397","Color","Mint","Size","16","9961Mint-16","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193513799909","Color","Mint","Size","18","9961Mint-18","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511080165","Color","Emerald","Size","0","9961Emerald-0","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511112933","Color","Emerald","Size","2","9961Emerald-02","3"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511145701","Color","Emerald","Size","4","9961Emerald-04","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511178469","Color","Emerald","Size","6","9961Emerald-06","2"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511211237","Color","Emerald","Size","8","9961Emerald-08","3"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511244005","Color","Emerald","Size","10","9961Emerald-10","0"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511276773","Color","Emerald","Size","12","9961Emerald-12","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511309541","Color","Emerald","Size","14","9961Emerald-14","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193511342309","Color","Emerald","Size","16","9961Emerald-16","1"
"8330277486821","lara-9961-body-con-v-neck-beaded-gown","Body Con V-Neck Beaded Gown","Lara","44193513832677","Color","Emerald","Size","18","9961Emerald-18","1"
