Product,Color,Size,Attr 2 Name,Qty Avail Now,Qty WIP,Due WIP
39288,PER,12,PERIWINKLE,0.00,0.00,
39288,PER,14,PERIWINKLE,0.00,0.00,
39288,PER,16,PERIWINKLE,0.00,0.00,
39288,PER,18,PERIWINKLE,0.00,0.00,
39288,PER,2,PERIWINKLE,0.00,0.00,
39288,PER,20,PERIWINKLE,0.00,0.00,
39288,PER,22,PERIWINKLE,0.00,0.00,
39288,PER,24,PERIWINKLE,0.00,0.00,
39288,PER,26,PERIWINKLE,0.00,0.00,
39288,PER,4,PERIWINKLE,0.00,0.00,
39288,PER,6,PERIWINKLE,0.00,0.00,
39288,PER,8,PERIWINKLE,0.00,0.00,
39289,BLU,0,BLUSH,0.00,0.00,
39289,BLU,D0,BLUSH,0.00,0.00,
39289,BLU,10,BLUSH,0.00,0.00,
39289,BLU,12,BLUSH,0.00,0.00,
39289,BLU,14,BLUSH,0.00,0.00,
39289,BLU,16,BLUSH,0.00,0.00,
39289,BLU,18,BLUSH,0.00,0.00,
39289,BLU,2,BLUSH,0.00,0.00,
39289,BLU,20,BLUSH,0.00,0.00,
39289,BLU,22,BLUSH,0.00,0.00,
39289,BLU,24,BLUSH,0.00,0.00,
39289,BLU,26,BLUSH,0.00,0.00,
39289,BLU,4,BLUSH,0.00,0.00,
39289,BLU,6,BLUSH,0.00,0.00,
39289,BLU,8,BLUSH,0.00,0.00,
39289,COB,0,COBALT,0.00,0.00,
39289,COB,D0,COBALT,0.00,0.00,
39289,COB,10,COBALT,0.00,0.00,
39289,COB,12,COBALT,0.00,0.00,
39289,COB,14,COBALT,0.00,0.00,
39289,COB,16,COBALT,0.00,0.00,
39289,COB,18,COBALT,0.00,0.00,
39289,COB,2,COBALT,0.00,0.00,
39289,COB,20,COBALT,0.00,0.00,
39289,COB,22,COBALT,0.00,0.00,
39289,COB,24,COBALT,0.00,0.00,
39289,COB,26,COBALT,0.00,0.00,
39289,COB,4,COBALT,0.00,0.00,
39289,COB,6,COBALT,0.00,0.00,
39289,COB,8,COBALT,0.00,0.00,
39289,OCE,0,OCEAN,0.00,0.00,
39289,OCE,D0,OCEAN,0.00,0.00,
39289,OCE,10,OCEAN,0.00,0.00,
39289,OCE,12,OCEAN,0.00,0.00,
39289,OCE,14,OCEAN,0.00,0.00,
39289,OCE,16,OCEAN,0.00,0.00,
39289,OCE,18,OCEAN,0.00,0.00,
39289,OCE,2,OCEAN,0.00,0.00,
39289,OCE,20,OCEAN,0.00,0.00,
39289,OCE,22,OCEAN,0.00,0.00,
39289,OCE,24,OCEAN,0.00,0.00,
39289,OCE,26,OCEAN,0.00,0.00,
39289,OCE,4,OCEAN,0.00,0.00,
39289,OCE,6,OCEAN,0.00,0.00,
39289,OCE,8,OCEAN,0.00,0.00,
39290,BLA,0,BLACK,0.00,0.00,
39290,BLA,10,BLACK,0.00,0.00,
39290,BLA,12,BLACK,0.00,0.00,
39290,BLA,14,BLACK,0.00,0.00,
39290,BLA,16,BLACK,0.00,0.00,
39290,BLA,18,BLACK,0.00,0.00,
39290,BLA,2,BLACK,0.00,0.00,
39290,BLA,20,BLACK,0.00,0.00,
39290,BLA,22,BLACK,0.00,0.00,
39290,BLA,24,BLACK,0.00,0.00,
39290,BLA,26,BLACK,0.00,0.00,
39290,BLA,4,BLACK,0.00,0.00,
39290,BLA,6,BLACK,0.00,0.00,
39290,BLA,8,BLACK,0.00,0.00,
39290,FUC,0,FUCHSIA,0.00,0.00,
39290,FUC,D0,FUCHSIA,0.00,0.00,
39290,FUC,10,FUCHSIA,0.00,0.00,
39290,FUC,12,FUCHSIA,0.00,0.00,
39290,FUC,14,FUCHSIA,0.00,0.00,
39290,FUC,16,FUCHSIA,0.00,0.00,
39290,FUC,18,FUCHSIA,0.00,0.00,
39290,FUC,2,FUCHSIA,0.00,0.00,
39290,FUC,20,FUCHSIA,0.00,0.00,
39290,FUC,22,FUCHSIA,0.00,0.00,
39290,FUC,24,FUCHSIA,0.00,0.00,
39290,FUC,26,FUCHSIA,0.00,0.00,
39290,FUC,4,FUCHSIA,0.00,0.00,
39290,FUC,6,FUCHSIA,0.00,0.00,
39290,FUC,8,FUCHSIA,0.00,0.00,
39290,ROY,0,ROYAL,0.00,0.00,
39290,ROY,D0,ROYAL,0.00,0.00,
39290,ROY,10,ROYAL,0.00,0.00,
39290,ROY,12,ROYAL,0.00,0.00,
39290,ROY,14,ROYAL,0.00,0.00,
39290,ROY,16,ROYAL,0.00,0.00,
39290,ROY,18,ROYAL,0.00,0.00,
39290,ROY,2,ROYAL,0.00,0.00,
39290,ROY,20,ROYAL,0.00,0.00,
39290,ROY,22,ROYAL,0.00,0.00,
39290,ROY,24,ROYAL,0.00,0.00,
39290,ROY,26,ROYAL,0.00,0.00,
39290,ROY,4,ROYAL,0.00,0.00,
39290,ROY,6,ROYAL,0.00,0.00,
39290,ROY,8,ROYAL,0.00,0.00,
39290,BLA,D0,BLACK,3.00,0.00,
39291,AQU,0,AQUA,0.00,0.00,
39291,AQU,D0,AQUA,0.00,0.00,
39291,AQU,10,AQUA,0.00,0.00,
39291,AQU,14,AQUA,0.00,0.00,
39291,AQU,16,AQUA,0.00,0.00,
39291,AQU,18,AQUA,0.00,0.00,
39291,AQU,20,AQUA,0.00,0.00,
39291,AQU,22,AQUA,0.00,0.00,
39291,AQU,24,AQUA,0.00,0.00,
39291,AQU,26,AQUA,0.00,0.00,
39291,AQU,8,AQUA,0.00,0.00,
39291,LIL,0,LILAC,0.00,0.00,
39291,LIL,D0,LILAC,0.00,0.00,
39291,LIL,12,LILAC,0.00,0.00,
39291,LIL,14,LILAC,0.00,0.00,
39291,LIL,16,LILAC,0.00,0.00,
39291,LIL,18,LILAC,0.00,0.00,
39291,LIL,20,LILAC,0.00,0.00,
39291,LIL,22,LILAC,0.00,0.00,
39291,LIL,24,LILAC,0.00,0.00,
39291,LIL,26,LILAC,0.00,0.00,
39291,LIL,6,LILAC,0.00,0.00,
39291,AQU,12,AQUA,1.00,0.00,
39291,AQU,4,AQUA,1.00,0.00,
39291,LIL,10,LILAC,1.00,0.00,
39291,LIL,2,LILAC,1.00,0.00,
39291,LIL,8,LILAC,1.00,0.00,
39291,AQU,2,AQUA,2.00,0.00,
39291,AQU,6,AQUA,2.00,0.00,
39291,LIL,4,LILAC,2.00,0.00,
39292,NEP,0,NEON PINK,0.00,0.00,
39292,NEP,D0,NEON PINK,0.00,0.00,
39292,NEP,10,NEON PINK,0.00,0.00,
39292,NEP,12,NEON PINK,0.00,0.00,
39292,NEP,14,NEON PINK,0.00,0.00,
39292,NEP,16,NEON PINK,0.00,0.00,
39292,NEP,18,NEON PINK,0.00,0.00,
39292,NEP,2,NEON PINK,0.00,0.00,
39292,NEP,20,NEON PINK,0.00,0.00,
39292,NEP,22,NEON PINK,0.00,0.00,
39292,NEP,24,NEON PINK,0.00,0.00,
39292,NEP,26,NEON PINK,0.00,0.00,
39292,NEP,4,NEON PINK,0.00,0.00,
39292,NEP,6,NEON PINK,0.00,0.00,
39292,NEP,8,NEON PINK,0.00,0.00,
39292,OCE,0,OCEAN,0.00,0.00,
39292,OCE,D0,OCEAN,0.00,0.00,
39292,OCE,10,OCEAN,0.00,0.00,
39292,OCE,12,OCEAN,0.00,0.00,
39292,OCE,14,OCEAN,0.00,0.00,
39292,OCE,16,OCEAN,0.00,0.00,
39292,OCE,18,OCEAN,0.00,0.00,
39292,OCE,2,OCEAN,0.00,0.00,
39292,OCE,20,OCEAN,0.00,0.00,
39292,OCE,22,OCEAN,0.00,0.00,
39292,OCE,24,OCEAN,0.00,0.00,
39292,OCE,26,OCEAN,0.00,0.00,
39292,OCE,4,OCEAN,0.00,0.00,
39292,OCE,6,OCEAN,0.00,0.00,
39292,OCE,8,OCEAN,0.00,0.00,
39293,EME,0,EMERALD,0.00,0.00,
39293,EME,D0,EMERALD,0.00,0.00,
39293,EME,10,EMERALD,0.00,0.00,
39293,EME,12,EMERALD,0.00,0.00,
39293,EME,14,EMERALD,0.00,0.00,
39293,EME,16,EMERALD,0.00,0.00,
39293,EME,18,EMERALD,0.00,0.00,
39293,EME,2,EMERALD,0.00,0.00,
39293,EME,20,EMERALD,0.00,0.00,
39293,EME,22,EMERALD,0.00,0.00,
39293,EME,24,EMERALD,0.00,0.00,
39293,EME,26,EMERALD,0.00,0.00,
39293,EME,4,EMERALD,0.00,0.00,
39293,EME,6,EMERALD,0.00,0.00,
39293,EME,8,EMERALD,0.00,0.00,
39293,ROY,0,ROYAL,0.00,0.00,
39293,ROY,D0,ROYAL,0.00,0.00,
39293,ROY,10,ROYAL,0.00,0.00,
39293,ROY,12,ROYAL,0.00,0.00,
39293,ROY,14,ROYAL,0.00,0.00,
39293,ROY,16,ROYAL,0.00,0.00,
39293,ROY,18,ROYAL,0.00,0.00,
39293,ROY,2,ROYAL,0.00,0.00,
39293,ROY,20,ROYAL,0.00,0.00,
39293,ROY,22,ROYAL,0.00,0.00,
39293,ROY,24,ROYAL,0.00,0.00,
39293,ROY,26,ROYAL,0.00,0.00,
39293,ROY,4,ROYAL,0.00,0.00,
39293,ROY,6,ROYAL,0.00,0.00,
39293,ROY,8,ROYAL,0.00,0.00,
39294,BLA,0,BLACK,0.00,0.00,
39294,BLA,D0,BLACK,0.00,0.00,
39294,BLA,10,BLACK,0.00,0.00,
39294,BLA,12,BLACK,0.00,0.00,
39294,BLA,14,BLACK,0.00,0.00,
39294,BLA,16,BLACK,0.00,0.00,
39294,BLA,18,BLACK,0.00,0.00,
39294,BLA,2,BLACK,0.00,0.00,
39294,BLA,20,BLACK,0.00,0.00,
39294,BLA,22,BLACK,0.00,0.00,
39294,BLA,24,BLACK,0.00,0.00,
39294,BLA,26,BLACK,0.00,0.00,
39294,BLA,4,BLACK,0.00,0.00,
39294,BLA,6,BLACK,0.00,0.00,
39294,BLA,8,BLACK,0.00,0.00,
39294,NEP,0,NEON PINK,0.00,0.00,
39294,NEP,D0,NEON PINK,0.00,0.00,
39294,NEP,10,NEON PINK,0.00,0.00,
39294,NEP,12,NEON PINK,0.00,0.00,
39294,NEP,14,NEON PINK,0.00,0.00,
39294,NEP,16,NEON PINK,0.00,0.00,
39294,NEP,18,NEON PINK,0.00,0.00,
39294,NEP,2,NEON PINK,0.00,0.00,
39294,NEP,20,NEON PINK,0.00,0.00,
39294,NEP,22,NEON PINK,0.00,0.00,
39294,NEP,24,NEON PINK,0.00,0.00,
39294,NEP,26,NEON PINK,0.00,0.00,
39294,NEP,4,NEON PINK,0.00,0.00,
39294,NEP,6,NEON PINK,0.00,0.00,
39294,NEP,8,NEON PINK,0.00,0.00,
39295,PER,0,PERIWINKLE,0.00,0.00,
39295,PER,D0,PERIWINKLE,0.00,0.00,
39295,PER,10,PERIWINKLE,0.00,0.00,
39295,PER,12,PERIWINKLE,0.00,0.00,
39295,PER,14,PERIWINKLE,0.00,0.00,
39295,PER,16,PERIWINKLE,0.00,0.00,
39295,PER,18,PERIWINKLE,0.00,0.00,
39295,PER,2,PERIWINKLE,0.00,0.00,
39295,PER,20,PERIWINKLE,0.00,0.00,
39295,PER,22,PERIWINKLE,0.00,0.00,
39295,PER,24,PERIWINKLE,0.00,0.00,
39295,PER,26,PERIWINKLE,0.00,0.00,
39295,PER,4,PERIWINKLE,0.00,0.00,
39295,PER,6,PERIWINKLE,0.00,0.00,
39295,PER,8,PERIWINKLE,0.00,0.00,
39295,RED,0,RED,0.00,0.00,
39295,RED,D0,RED,0.00,0.00,
39295,RED,10,RED,0.00,0.00,
39295,RED,12,RED,0.00,0.00,
39295,RED,14,RED,0.00,0.00,
39295,RED,16,RED,0.00,0.00,
39295,RED,18,RED,0.00,0.00,
39295,RED,2,RED,0.00,0.00,
39295,RED,20,RED,0.00,0.00,
39295,RED,22,RED,0.00,0.00,
39295,RED,24,RED,0.00,0.00,
39295,RED,26,RED,0.00,0.00,
39295,RED,4,RED,0.00,0.00,
39295,RED,6,RED,0.00,0.00,
39295,RED,8,RED,0.00,0.00,
39296,BLA,0,BLACK,0.00,0.00,
39296,BLA,D0,BLACK,0.00,0.00,
39296,BLA,10,BLACK,0.00,0.00,
39296,BLA,12,BLACK,0.00,0.00,
39296,BLA,14,BLACK,0.00,0.00,
39296,BLA,16,BLACK,0.00,0.00,
39296,BLA,18,BLACK,0.00,0.00,
39296,BLA,2,BLACK,0.00,0.00,
39296,BLA,20,BLACK,0.00,0.00,
39296,BLA,22,BLACK,0.00,0.00,
39296,BLA,24,BLACK,0.00,0.00,
39296,BLA,26,BLACK,0.00,0.00,
39296,BLA,4,BLACK,0.00,0.00,
39296,BLA,6,BLACK,0.00,0.00,
39296,BLA,8,BLACK,0.00,0.00,
39296,RED,0,RED,0.00,0.00,
39296,RED,D0,RED,0.00,0.00,
39296,RED,10,RED,0.00,0.00,
39296,RED,12,RED,0.00,0.00,
39296,RED,14,RED,0.00,0.00,
39296,RED,16,RED,0.00,0.00,
39296,RED,18,RED,0.00,0.00,
39296,RED,2,RED,0.00,0.00,
39296,RED,20,RED,0.00,0.00,
39296,RED,22,RED,0.00,0.00,
39296,RED,24,RED,0.00,0.00,
39296,RED,26,RED,0.00,0.00,
39296,RED,4,RED,0.00,0.00,
39296,RED,6,RED,0.00,0.00,
39296,RED,8,RED,0.00,0.00,
39297,IHP,0,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,D0,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,10,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,12,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,14,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,16,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,18,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,2,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,20,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,22,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,24,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,26,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,4,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,6,IRIDESCENT HOT PINK,0.00,0.00,
39297,IHP,8,IRIDESCENT HOT PINK,0.00,0.00,
39297,IRI,0,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,D0,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,10,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,12,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,14,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,16,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,18,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,2,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,20,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,22,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,24,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,26,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,4,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,6,IRIDESCENT PERIWINKLE,0.00,0.00,
39297,IRI,8,IRIDESCENT PERIWINKLE,0.00,0.00,
39298,IHP,0,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,D0,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,10,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,12,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,14,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,16,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,18,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,2,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,20,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,22,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,24,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,26,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,4,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,6,IRIDESCENT HOT PINK,0.00,0.00,
39298,IHP,8,IRIDESCENT HOT PINK,0.00,0.00,
39298,ILB,0,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,D0,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,10,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,12,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,14,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,16,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,18,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,2,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,20,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,22,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,24,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,26,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,4,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,6,IRIDESCENT LIGHT BLUE,0.00,0.00,
39298,ILB,8,IRIDESCENT LIGHT BLUE,0.00,0.00,
39299,IRB,0,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,D0,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,10,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,12,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,14,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,16,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,18,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,2,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,20,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,22,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,24,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,26,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,4,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,6,IRIDESCENT BLACK,0.00,0.00,
39299,IRB,8,IRIDESCENT BLACK,0.00,0.00,
39299,IRL,0,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,D0,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,10,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,12,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,14,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,16,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,18,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,2,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,20,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,22,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,24,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,26,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,4,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,6,IRIDESCENT LILAC,0.00,0.00,
39299,IRL,8,IRIDESCENT LILAC,0.00,0.00,
39300,BLA,0,BLACK,0.00,0.00,
39300,BLA,D0,BLACK,0.00,0.00,
39300,BLA,10,BLACK,0.00,0.00,
39300,BLA,12,BLACK,0.00,0.00,
39300,BLA,14,BLACK,0.00,0.00,
39300,BLA,16,BLACK,0.00,0.00,
39300,BLA,18,BLACK,0.00,0.00,
39300,BLA,2,BLACK,0.00,0.00,
39300,BLA,20,BLACK,0.00,0.00,
39300,BLA,22,BLACK,0.00,0.00,
39300,BLA,24,BLACK,0.00,0.00,
39300,BLA,26,BLACK,0.00,0.00,
39300,BLA,4,BLACK,0.00,0.00,
39300,BLA,6,BLACK,0.00,0.00,
39300,BLA,8,BLACK,0.00,0.00,
39300,RED,0,RED,0.00,0.00,
39300,RED,D0,RED,0.00,0.00,
39300,RED,10,RED,0.00,0.00,
39300,RED,12,RED,0.00,0.00,
39300,RED,14,RED,0.00,0.00,
39300,RED,16,RED,0.00,0.00,
39300,RED,18,RED,0.00,0.00,
39300,RED,2,RED,0.00,0.00,
39300,RED,20,RED,0.00,0.00,
39300,RED,22,RED,0.00,0.00,
39300,RED,24,RED,0.00,0.00,
39300,RED,26,RED,0.00,0.00,
39300,RED,4,RED,0.00,0.00,
39300,RED,6,RED,0.00,0.00,
39300,RED,8,RED,0.00,0.00,
39300,ROY,0,ROYAL,0.00,0.00,
39300,ROY,D0,ROYAL,0.00,0.00,
39300,ROY,10,ROYAL,0.00,0.00,
39300,ROY,12,ROYAL,0.00,0.00,
39300,ROY,14,ROYAL,0.00,0.00,
39300,ROY,16,ROYAL,0.00,0.00,
39300,ROY,18,ROYAL,0.00,0.00,
39300,ROY,2,ROYAL,0.00,0.00,
39300,ROY,20,ROYAL,0.00,0.00,
39300,ROY,22,ROYAL,0.00,0.00,
39300,ROY,24,ROYAL,0.00,0.00,
39300,ROY,26,ROYAL,0.00,0.00,
39300,ROY,4,ROYAL,0.00,0.00,
39300,ROY,6,ROYAL,0.00,0.00,
39300,ROY,8,ROYAL,0.00,0.00,
39301,LIL,0,LILAC,0.00,0.00,
39301,LIL,D0,LILAC,0.00,0.00,
39301,LIL,10,LILAC,0.00,0.00,
39301,LIL,12,LILAC,0.00,0.00,
39301,LIL,14,LILAC,0.00,0.00,
39301,LIL,16,LILAC,0.00,0.00,
39301,LIL,18,LILAC,0.00,0.00,
39301,LIL,2,LILAC,0.00,0.00,
39301,LIL,20,LILAC,0.00,0.00,
39301,LIL,22,LILAC,0.00,0.00,
39301,LIL,24,LILAC,0.00,0.00,
39301,LIL,26,LILAC,0.00,0.00,
39301,LIL,4,LILAC,0.00,0.00,
39301,LIL,6,LILAC,0.00,0.00,
39301,LIL,8,LILAC,0.00,0.00,
39301,POB,0,POWDER BLUE,0.00,0.00,
39301,POB,D0,POWDER BLUE,0.00,0.00,
39301,POB,10,POWDER BLUE,0.00,0.00,
39301,POB,12,POWDER BLUE,0.00,0.00,
39301,POB,14,POWDER BLUE,0.00,0.00,
39301,POB,16,POWDER BLUE,0.00,0.00,
39301,POB,18,POWDER BLUE,0.00,0.00,
39301,POB,2,POWDER BLUE,0.00,0.00,
39301,POB,20,POWDER BLUE,0.00,0.00,
39301,POB,22,POWDER BLUE,0.00,0.00,
39301,POB,24,POWDER BLUE,0.00,0.00,
39301,POB,26,POWDER BLUE,0.00,0.00,
39301,POB,4,POWDER BLUE,0.00,0.00,
39301,POB,6,POWDER BLUE,0.00,0.00,
39301,POB,8,POWDER BLUE,0.00,0.00,
39302,BLA,0,BLACK,0.00,0.00,
39302,BLA,D0,BLACK,0.00,0.00,
39302,BLA,10,BLACK,0.00,0.00,
39302,BLA,12,BLACK,0.00,0.00,
39302,BLA,14,BLACK,0.00,0.00,
39302,BLA,16,BLACK,0.00,0.00,
39302,BLA,18,BLACK,0.00,0.00,
39302,BLA,2,BLACK,0.00,0.00,
39302,BLA,20,BLACK,0.00,0.00,
39302,BLA,22,BLACK,0.00,0.00,
39302,BLA,24,BLACK,0.00,0.00,
39302,BLA,26,BLACK,0.00,0.00,
39302,BLA,4,BLACK,0.00,0.00,
39302,BLA,6,BLACK,0.00,0.00,
39302,BLA,8,BLACK,0.00,0.00,
39302,LIB,0,LIGHT BLUE,0.00,0.00,
39302,LIB,D0,LIGHT BLUE,0.00,0.00,
39302,LIB,10,LIGHT BLUE,0.00,0.00,
39302,LIB,12,LIGHT BLUE,0.00,0.00,
39302,LIB,14,LIGHT BLUE,0.00,0.00,
39302,LIB,16,LIGHT BLUE,0.00,0.00,
39302,LIB,18,LIGHT BLUE,0.00,0.00,
39302,LIB,2,LIGHT BLUE,0.00,0.00,
39302,LIB,20,LIGHT BLUE,0.00,0.00,
39302,LIB,22,LIGHT BLUE,0.00,0.00,
39302,LIB,24,LIGHT BLUE,0.00,0.00,
39302,LIB,26,LIGHT BLUE,0.00,0.00,
39302,LIB,4,LIGHT BLUE,0.00,0.00,
39302,LIB,6,LIGHT BLUE,0.00,0.00,
39302,LIB,8,LIGHT BLUE,0.00,0.00,
39303,ILB,0,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,D0,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,10,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,12,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,14,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,16,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,18,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,2,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,20,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,22,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,24,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,26,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,4,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,6,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,ILB,8,IRIDESCENT LIGHT BLUE,0.00,0.00,
39303,IRW,0,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,D0,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,10,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,12,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,14,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,16,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,18,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,2,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,20,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,22,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,24,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,26,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,4,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,6,IRIDESCENT WHITE,0.00,0.00,
39303,IRW,8,IRIDESCENT WHITE,0.00,0.00,
39304,NEC,0,NEON CORAL,0.00,0.00,
39304,NEC,D0,NEON CORAL,0.00,0.00,
39304,NEC,10,NEON CORAL,0.00,0.00,
39304,NEC,12,NEON CORAL,0.00,0.00,
39304,NEC,14,NEON CORAL,0.00,0.00,
39304,NEC,16,NEON CORAL,0.00,0.00,
39304,NEC,18,NEON CORAL,0.00,0.00,
39304,NEC,2,NEON CORAL,0.00,0.00,
39304,NEC,20,NEON CORAL,0.00,0.00,
39304,NEC,22,NEON CORAL,0.00,0.00,
39304,NEC,24,NEON CORAL,0.00,0.00,
39304,NEC,26,NEON CORAL,0.00,0.00,
39304,NEC,4,NEON CORAL,0.00,0.00,
39304,NEC,6,NEON CORAL,0.00,0.00,
39304,NEC,8,NEON CORAL,0.00,0.00,
39304,PER,0,PERIWINKLE,0.00,0.00,
39304,PER,10,PERIWINKLE,0.00,0.00,
39304,PER,12,PERIWINKLE,0.00,0.00,
39304,PER,14,PERIWINKLE,0.00,0.00,
39304,PER,16,PERIWINKLE,0.00,0.00,
39304,PER,18,PERIWINKLE,0.00,0.00,
39304,PER,20,PERIWINKLE,0.00,0.00,
39304,PER,22,PERIWINKLE,0.00,0.00,
39304,PER,24,PERIWINKLE,0.00,0.00,
39304,PER,26,PERIWINKLE,0.00,0.00,
39304,PER,4,PERIWINKLE,0.00,0.00,
39304,PER,6,PERIWINKLE,0.00,0.00,
39304,PER,8,PERIWINKLE,0.00,0.00,
39304,WHI,0,WHITE,0.00,0.00,
39304,WHI,D0,WHITE,0.00,0.00,
